word,mean,sd
heiress,3.89,1.42
impound,3.89,1.22
incisor,3.89,1.59
interviewee,3.89,1.25
isle,3.89,1.31
keepsake,3.89,1.22
leader,3.89,1.13
masher,3.89,1.34
messenger,3.89,1.13
metropolis,3.89,1.34
mutt,3.89,1.42
narrator,3.89,1.13
nerve,3.89,1.23
outbuilding,3.89,1.37
pansy,3.89,1.4
party,3.89,1.34
pension,3.89,1.22
pixie,3.89,1.5
posse,3.89,1.07
pothead,3.89,1.13
practitioner,3.89,1.28
reader,3.89,1.37
respiration,3.89,1.15
roadwork,3.89,1.19
runoff,3.89,1.26
siesta,3.89,0.97
sigh,3.89,1.32
simulator,3.89,1.17
sitter,3.89,1.42
slayer,3.89,1.2
snicker,3.89,1.2
spokesperson,3.89,1.19
spring,3.89,1.12
stampede,3.89,1.03
stepparent,3.89,1.34
subdivision,3.89,1.31
substructure,3.89,1.23
tax,3.89,1.4
telethon,3.89,1.22
toxin,3.89,1.22
tracker,3.89,1.2
trader,3.89,1.28
trainee,3.89,1.28
transportation,3.89,1.42
tremor,3.89,1.25
workout,3.89,1.25
wormhole,3.89,1.45
thirtieth,3.89,1.45
boiled,3.89,1.13
chipped,3.89,0.96
circled,3.89,1.15
cramping,3.89,1.37
dripping,3.89,1.2
ducking,3.89,1.28
electroshock,3.89,1.23
fizzle,3.89,1.09
floating,3.89,1.37
folding,3.89,1.25
knead,3.89,1.1
laminate,3.89,1.28
lift,3.89,1.4
mooing,3.89,1.34
snorting,3.89,1.19
soundproofing,3.89,1.31
squeezing,3.89,1.03
stapled,3.89,1.15
swallow,3.89,1.26
tiptoe,3.89,1.23
tumble,3.89,1.2
unbolt,3.89,1.15
unbraid,3.89,1.4
untie,3.89,1.19
cochairman,3.89,1.23
conveyer,3.89,1.34
embalmment,3.89,1.23
granulator,3.89,1.28
hearthside,3.89,1.13
lacework,3.89,1.26
passcode,3.89,1.31
roadshow,3.89,1.09
woodcut,3.89,1.17
yelper,3.89,1.29
common cold,3.89,1.47
dinner party,3.89,1.26
electric current,3.89,0.92
licensing fee,3.89,1.34
pop music,3.89,1.1
sales tax,3.89,1.52
santa claus,3.89,1.29
sit up,3.89,1.15
smooth out,3.89,1.19
sound bite,3.89,1.34
tennis club,3.89,1.2
treasure hunt,3.89,1.09
war game,3.89,1.23
apache,3.88,1.24
backhand,3.88,1.33
frothy,3.88,1.3
haired,3.88,1.37
hilly,3.88,1.36
powdered,3.88,1.37
soft,3.88,1.45
umbilical,3.88,1.27
waxed,3.88,1.05
wigless,3.88,1.19
helm,3.88,1.17
miller,3.88,1.13
toastmaster,3.88,1.21
advertising,3.88,0.95
apostrophe,3.88,1.53
backswing,3.88,1.05
ballad,3.88,1.2
belongings,3.88,1.08
biter,3.88,1.28
bombshell,3.88,1.39
bughouse,3.88,1.37
cannery,3.88,1.36
codebook,3.88,1.39
coinage,3.88,1.48
commodore,3.88,1.36
damsel,3.88,1.42
diesel,3.88,1.07
doodlebug,3.88,1.33
entomologist,3.88,1.26
ether,3.88,1.48
filer,3.88,1.21
flatulence,3.88,1.2
footnote,3.88,1.24
friar,3.88,1.36
gimp,3.88,1.24
gobbler,3.88,1.24
gumshoe,3.88,1.3
herpes,3.88,1.24
hoot,3.88,1.31
junk,3.88,1.18
kicker,3.88,1.36
knocker,3.88,1.39
masque,3.88,1.68
millet,3.88,1.39
minuteman,3.88,1.28
mob,3.88,1.28
nettle,3.88,1.63
numeral,3.88,1.34
observer,3.88,1.4
offender,3.88,1.14
pair,3.88,1.27
parolee,3.88,1.42
pipette,3.88,1.48
pitchman,3.88,1.05
potluck,3.88,1.3
pursuer,3.88,1.28
raffle,3.88,1.31
route,3.88,1.39
rustler,3.88,1.24
sharecropper,3.88,0.9
sliver,3.88,1.39
smeller,3.88,1.01
sneezer,3.88,1.09
spotter,3.88,1.34
squiggle,3.88,1.34
statistician,3.88,1.45
statute,3.88,1.51
stinkweed,3.88,1.36
storyteller,3.88,1.07
striper,3.88,1.14
substation,3.88,1.31
surroundings,3.88,1.24
teamster,3.88,1.19
tester,3.88,1.09
touchdown,3.88,1.42
waitperson,3.88,1.42
sixteen,3.88,1.42
bur,3.88,1.59
bend,3.88,1.3
chirping,3.88,1.31
clapped,3.88,1.31
combed,3.88,1.3
corking,3.88,1.21
crumple,3.88,1.2
dueling,3.88,1.3
flex,3.88,1.2
incinerate,3.88,1.14
marked,3.88,1.31
notarize,3.88,1.21
plough,3.88,1.56
sat,3.88,1.37
shiver,3.88,1.27
simmer,3.88,0.99
smiling,3.88,1.51
spaceport,3.88,1.39
wag,3.88,1.36
watered,3.88,1.4
airpark,3.88,1.4
berryless,3.88,1.24
blockader,3.88,1.53
bubbler,3.88,1.14
cyborg,3.88,1.3
frontline,3.88,1.34
griever,3.88,1.2
megacity,3.88,1.26
multivalve,3.88,1.26
parabola,3.88,1.24
penpal,3.88,1.14
speckle,3.88,1.48
squinter,3.88,1.09
unknotted,3.88,1.24
weblog,3.88,1.36
dance music,3.88,1.3
heart attack,3.88,1.37
peeping tom,3.88,1.18
road test,3.88,1.31
rotten,3.87,1.48
tight,3.87,1.22
fountainhead,3.87,1.49
lima,3.87,1.46
nick,3.87,1.28
agency,3.87,1.23
astrologist,3.87,1.38
brazier,3.87,1.42
exercise,3.87,1.2
hoedown,3.87,1.29
landing,3.87,1.28
launcher,3.87,1.25
livery,3.87,1.55
monocle,3.87,1.52
oxide,3.87,1.29
promenade,3.87,1.38
register,3.87,1.31
smoothness,3.87,1.07
five,3.87,1.48
circumcise,3.87,1.11
mouthing,3.87,1.2
powdering,3.87,0.97
scowling,3.87,1.22
untied,3.87,1.26
walled,3.87,1.29
awardee,3.87,1.22
boatbuilding,3.87,1.22
cryptographist,3.87,1.32
quartette,3.87,1.25
sheepherding,3.87,1.02
knock over,3.87,1.25
litmus test,3.87,1.14
chemical,3.86,1.24
florescent,3.86,1.13
fluffy,3.86,1.04
freckled,3.86,1.3
roundabout,3.86,1.28
sharp,3.86,1.22
smashing,3.86,1.24
stillborn,3.86,1.48
thirsty,3.86,1.36
uncooked,3.86,1.13
windowless,3.86,1.08
windy,3.86,1.22
woolen,3.86,1.27
fieldstone,3.86,1.35
riverside,3.86,1.24
abuser,3.86,1.51
aliens,3.86,1.3
app,3.86,1.15
arsenal,3.86,1.13
assignment,3.86,1.35
bail,3.86,1.11
base,3.86,1.48
blotch,3.86,1.06
bootlegger,3.86,1.43
bureaucrat,3.86,1.18
cancer,3.86,1.48
chunk,3.86,1.41
combustion,3.86,1.21
competition,3.86,1.22
conference,3.86,1.27
constructor,3.86,1.15
contact,3.86,1.41
decorator,3.86,1.27
deed,3.86,1.38
display,3.86,1.22
edibles,3.86,1.15
emporium,3.86,1.13
endocrinologist,3.86,1.63
fiancee,3.86,1.19
freemason,3.86,1.41
fulcrum,3.86,1.39
gardening,3.86,1.3
grub,3.86,1.35
height,3.86,1.41
highland,3.86,1.3
household,3.86,1.51
injection,3.86,1.33
intern,3.86,1.51
leap,3.86,1.24
lisp,3.86,1.33
lyrics,3.86,1.38
mainframe,3.86,1.27
moonwalk,3.86,1.51
nighttime,3.86,1.48
ounce,3.86,1.38
pane,3.86,1.53
patrol,3.86,1.22
priestess,3.86,1.43
programmer,3.86,0.95
recipient,3.86,1.33
recital,3.86,1.33
replica,3.86,1.27
ringing,3.86,1.35
scripture,3.86,1.41
sepia,3.86,1.18
signal,3.86,1.13
skit,3.86,1.19
sprite,3.86,1.35
subfloor,3.86,1.46
sulfate,3.86,1.41
sunbelt,3.86,1.36
terminal,3.86,1.3
translator,3.86,1.3
wench,3.86,1.3
wholesaler,3.86,1.06
windburn,3.86,1.21
yellows,3.86,1.13
bounce,3.86,1.38
chapped,3.86,1.27
console,3.86,1.43
dialing,3.86,1.3
dismembered,3.86,1.3
drive,3.86,1.21
flatten,3.86,1.19
frowning,3.86,1.38
gnaw,3.86,1.33
hyperventilate,3.86,1.27
injured,3.86,1.15
itching,3.86,1.25
lay,3.86,1.43
mutilate,3.86,1.19
plated,3.86,0.95
scrub,3.86,1.18
seated,3.86,1.53
smacking,3.86,1.04
snatch,3.86,1.27
spruce,3.86,1.51
stripping,3.86,1.06
tilting,3.86,1.46
touch,3.86,1.11
trimming,3.86,1.25
tuck,3.86,1.27
yell,3.86,1.55
candlewood,3.86,1.49
draftswoman,3.86,1.41
lithographer,3.86,1.46
megastore,3.86,1.32
motorsport,3.86,1.24
siamese,3.86,1.18
banana republic,3.86,1.35
bank holiday,3.86,1.46
coffee break,3.86,1.46
country music,3.86,1.35
domestic violence,3.86,1.43
hat trick,3.86,1.27
ivory tower,3.86,1.53
job interview,3.86,1.15
knock out,3.86,1.21
log in,3.86,1.15
room temperature,3.86,1.3
running mate,3.86,1.27
sickle cell,3.86,1.36
antiseptic,3.85,1.17
cold,3.85,1.3
crisper,3.85,1.04
curdled,3.85,1.46
gloved,3.85,1.29
meatless,3.85,1.23
southernmost,3.85,1.32
limerick,3.85,1.35
nova,3.85,1.41
boating,3.85,1.49
breaker,3.85,1.26
center,3.85,1.26
cherub,3.85,1.46
circuitry,3.85,1.29
class,3.85,1.32
darkness,3.85,1.35
diamondback,3.85,1.46
dose,3.85,1.23
dressmaking,3.85,1.08
earthling,3.85,1.41
equator,3.85,1.51
fiddlestick,3.85,1.52
grime,3.85,1.29
gust,3.85,1.03
guts,3.85,1.38
headcount,3.85,1.12
homosexual,3.85,1.23
image,3.85,1.13
jig,3.85,1.38
journeyman,3.85,1.35
junkie,3.85,1.32
keystroke,3.85,1.49
menthol,3.85,1.49
moneybags,3.85,1.22
munchkin,3.85,1.26
negotiator,3.85,1.2
nobleman,3.85,1.38
parking,3.85,1.32
penmanship,3.85,1.26
pumice,3.85,1.51
puncture,3.85,1.19
ramrod,3.85,1.41
readout,3.85,1.32
redskin,3.85,1.16
ripple,3.85,1.29
scowl,3.85,1.35
shutdown,3.85,1.26
signage,3.85,1.22
sinker,3.85,1.29
slice,3.85,1.2
snitch,3.85,1.38
spillover,3.85,1.13
spouse,3.85,1.32
stench,3.85,1.29
surveyor,3.85,1.38
telecommuter,3.85,1.05
transvestite,3.85,1.35
tuft,3.85,1.14
universe,3.85,1.49
valance,3.85,1.52
webcast,3.85,1.46
burning,3.85,1.32
decapitate,3.85,1.56
exhume,3.85,1.23
foaming,3.85,1.26
footed,3.85,1.19
hammering,3.85,1.1
knotted,3.85,1.1
nailing,3.85,1.13
poking,3.85,1.23
sewn,3.85,1.26
shine,3.85,1.23
shooting,3.85,1.32
shucking,3.85,1.38
squish,3.85,1.29
stuttering,3.85,1.32
swap,3.85,1.13
tickle,3.85,1.17
vote,3.85,1.43
convertor,3.85,1.26
finless,3.85,1.19
handwrite,3.85,1.26
microtubule,3.85,1.41
mormon,3.85,1.49
radiography,3.85,1.12
tetris,3.85,1.26
back end,3.85,1.23
fat cat,3.85,1.49
firing line,3.85,1.29
grand slam,3.85,1.38
hit man,3.85,1.29
murder suspect,3.85,1.35
nursery rhyme,3.85,1.38
pile up,3.85,1.13
secret service,3.85,1.41
security council,3.85,1.38
spread out,3.85,0.97
jaundiced,3.84,1.25
maroon,3.84,1.21
varicose,3.84,1.21
webbed,3.84,1.31
lacy,3.84,1.28
aerialist,3.84,1.34
benchwarmer,3.84,1.18
confection,3.84,1.49
dispenser,3.84,1.43
fireside,3.84,1.4
grabber,3.84,1.34
horseplay,3.84,1.07
hunks,3.84,1.46
ingredient,3.84,1.37
keratin,3.84,1.34
neurobiologist,3.84,1.24
noonday,3.84,1.55
pantomime,3.84,1.03
promoter,3.84,1.4
psoriasis,3.84,1.28
rigger,3.84,1.31
rotor,3.84,1.34
shale,3.84,1.52
south,3.84,1.27
stepper,3.84,1.21
storytelling,3.84,1.14
subtitle,3.84,1.31
sunburst,3.84,1.03
teargas,3.84,1.49
vane,3.84,1.49
winter,3.84,1.28
crystallized,3.84,1.13
filling,3.84,1.21
impale,3.84,1.37
inhale,3.84,1.43
sheathe,3.84,1.31
sketching,3.84,1.21
steal,3.84,1.13
cashback,3.84,1.34
craniologist,3.84,1.55
griller,3.84,1.25
multicolor,3.84,1.14
newswire,3.84,1.25
uncarpeted,3.84,1.37
food additive,3.84,1.21
autographed,3.83,1.17
cordless,3.83,1.31
frizzy,3.83,1.37
gymnastic,3.83,1.26
nasal,3.83,1.26
oily,3.83,1.15
rough,3.83,1.31
soldering,3.83,1.31
spherical,3.83,1.1
thin,3.83,1.28
undersea,3.83,1.28
headfirst,3.83,1.4
up,3.83,1.44
yogi,3.83,1.24
acupuncture,3.83,1.23
backslash,3.83,1.66
bleat,3.83,1.47
bloodshed,3.83,1.23
blotter,3.83,1.34
boss,3.83,1.42
brimstone,3.83,1.37
bushman,3.83,1.3
capful,3.83,1.17
cascade,3.83,1.28
circuit,3.83,1.29
deathbed,3.83,1.23
diabetes,3.83,1.34
discharge,3.83,1.32
electrochemist,3.83,1.37
erosion,3.83,1.21
felon,3.83,1.37
fissure,3.83,1.43
floatation,3.83,1.12
forebrain,3.83,1.63
funeral,3.83,1.36
gamekeeper,3.83,1.17
glare,3.83,1.42
guest,3.83,1.47
headquarter,3.83,1.17
hideout,3.83,1.39
hysterectomy,3.83,1.26
layup,3.83,1.59
lullaby,3.83,1.1
monofilament,3.83,1.44
murderer,3.83,1.23
nonhuman,3.83,1.26
northeast,3.83,1.34
password,3.83,1.39
payer,3.83,1.32
peer,3.83,1.39
picker,3.83,1.36
pneumonia,3.83,1.44
prance,3.83,1.44
psychoanalyst,3.83,1.37
quiver,3.83,1.31
rabies,3.83,1.2
racer,3.83,1.27
sanatorium,3.83,1.64
showpiece,3.83,1.24
sitcom,3.83,1.26
slurp,3.83,1.17
spinner,3.83,1.23
stirrer,3.83,1.13
stockpile,3.83,1.29
strikeout,3.83,1.03
subcontractor,3.83,1.28
sweatbox,3.83,1.47
tendonitis,3.83,1.23
texture,3.83,1.15
tops,3.83,1.34
vanload,3.83,1.2
weather,3.83,1.34
weekend,3.83,1.26
sixth,3.83,1.32
baptize,3.83,1.12
bulldoze,3.83,1.12
coiled,3.83,1.37
cuddle,3.83,1.17
dribble,3.83,1.17
flogging,3.83,1.28
howl,3.83,1.66
kidnap,3.83,1.28
laying,3.83,1.36
lob,3.83,1.31
melting,3.83,1.2
pack,3.83,1.31
paddling,3.83,1.46
reuse,3.83,1.28
shuffle,3.83,1.31
speaking,3.83,1
spinning,3.83,1.28
squealing,3.83,1.28
squinted,3.83,1.27
sucking,3.83,1.34
thatch,3.83,1.43
tickled,3.83,1.15
whitening,3.83,1.07
caresser,3.83,1.1
chartroom,3.83,1.27
craftswoman,3.83,1.26
crustiness,3.83,1.29
gearless,3.83,1.26
glaciered,3.83,1.27
grouts,3.83,1.15
tablemate,3.83,1.34
clamp down,3.83,1.26
kick off,3.83,1.42
look alike,3.83,1.46
native speaker,3.83,1.23
street name,3.83,1.34
tennis elbow,3.83,1.34
text editor,3.83,1.34
ablaze,3.82,1.16
arched,3.82,1.28
greasy,3.82,1.33
intestinal,3.82,1.12
muscular,3.82,1.31
shuttered,3.82,1.28
course,3.82,1.12
adapter,3.82,1.09
angel,3.82,1.49
basketful,3.82,1.16
bloodmobile,3.82,1.71
campout,3.82,1.22
cannibal,3.82,1.28
champion,3.82,1.42
chuckle,3.82,1.25
customer,3.82,1.12
destination,3.82,1.42
encampment,3.82,1.3
firewall,3.82,1.19
firewater,3.82,1.63
freshener,3.82,1.19
ghetto,3.82,1.52
gofer,3.82,1.37
gospel,3.82,1.19
homicide,3.82,1.47
inventor,3.82,1.19
java,3.82,1.28
lowland,3.82,1.44
magistrate,3.82,1.12
masonry,3.82,1.28
melanin,3.82,1.33
munitions,3.82,1.33
newsflash,3.82,1.16
payload,3.82,1.39
perforation,3.82,1.22
primer,3.82,1.39
proofreader,3.82,1.47
sender,3.82,1.25
sides,3.82,1.25
townsfolk,3.82,1.28
typesetter,3.82,1.56
burglarize,3.82,1.16
bury,3.82,1.19
castrate,3.82,1.22
chuck,3.82,1.47
cooing,3.82,1.42
croak,3.82,1.36
electrocute,3.82,1.33
growling,3.82,1.39
hobble,3.82,1.19
mix,3.82,1.22
moving,3.82,1.28
munch,3.82,1.19
peeling,3.82,1.42
pick,3.82,1.42
pitching,3.82,1.33
quartered,3.82,1.39
ran,3.82,1.12
scraping,3.82,1.36
seared,3.82,1.06
skinning,3.82,1.42
splatter,3.82,1.16
sprinkle,3.82,1.31
squirm,3.82,1.28
stiffen,3.82,1.25
subtract,3.82,1.42
unpack,3.82,1.22
creaseless,3.82,1.42
housemistress,3.82,1.16
laryngologist,3.82,1.42
oiliness,3.82,1.22
patroller,3.82,1.52
rustiness,3.82,1.06
crib death,3.82,1.19
executive director,3.82,1.36
governing board,3.82,1.39
roll over,3.82,1.22
backpedal,3.81,1.41
barbed,3.81,1.18
crunchy,3.81,1.22
damp,3.81,1.3
dotted,3.81,1.3
flatulent,3.81,1.42
floppy,3.81,1.3
lidless,3.81,1.24
masked,3.81,1.52
overcrowded,3.81,1.24
quintuple,3.81,1.36
runaway,3.81,1.24
sectional,3.81,1.36
skinless,3.81,1.44
smooth,3.81,1.24
unthawed,3.81,1.23
holocaust,3.81,1.33
smith,3.81,1.44
airforce,3.81,1.3
alabaster,3.81,1.41
awl,3.81,1.59
biochemist,3.81,1.64
bloodsucker,3.81,1.18
bombardier,3.81,1.44
borough,3.81,1.14
candidate,3.81,1.36
caricaturist,3.81,1.57
cartographer,3.81,1.41
catering,3.81,1.21
chum,3.81,1.39
curator,3.81,1.36
cutout,3.81,1.36
dipstick,3.81,1.6
electrocution,3.81,1.21
elves,3.81,1.41
employer,3.81,1.42
encoder,3.81,1.39
fistful,3.81,1.21
fleet,3.81,1.24
flotation,3.81,1.11
fornicator,3.81,1.18
hazmat,3.81,1.47
hollandaise,3.81,1.49
hurdler,3.81,1.47
labeler,3.81,1.39
ligature,3.81,1.36
magenta,3.81,1.36
mapmaker,3.81,1.39
moonbeam,3.81,1.33
moonscape,3.81,1.27
newlywed,3.81,1.24
opener,3.81,1.3
parish,3.81,1.2
projectionist,3.81,1.39
researcher,3.81,1.44
roar,3.81,1
senate,3.81,1.39
sextet,3.81,1.42
shimmy,3.81,1.21
sketcher,3.81,1.3
sonar,3.81,1.23
sparkle,3.81,1.01
stride,3.81,1.14
sulfide,3.81,1.52
teardown,3.81,1.2
transducer,3.81,1.41
voucher,3.81,1.52
warmonger,3.81,1.3
whisperer,3.81,1.33
fifth,3.81,1.66
bludgeon,3.81,1.24
brushing,3.81,1.42
bucking,3.81,1.2
halve,3.81,1.27
haul,3.81,1.36
holstered,3.81,1.11
hunt,3.81,1.27
hurling,3.81,1.13
kneed,3.81,1.24
logging,3.81,1.36
oiled,3.81,1.27
purring,3.81,1.11
strangling,3.81,1.27
tipped,3.81,1
afterparty,3.81,1.36
antlerless,3.81,1.39
backlands,3.81,1.14
bondman,3.81,1.3
cruisecontrol,3.81,1.23
hoodless,3.81,1.11
iceless,3.81,1.27
keypress,3.81,1.27
lightwood,3.81,1.13
macarena,3.81,1.44
rebuilder,3.81,1.27
september,3.81,1.36
sharecrop,3.81,1.44
sixfold,3.81,1.24
sweatiness,3.81,1.24
teacupful,3.81,1.3
climb down,3.81,1.27
close off,3.81,1.14
computer virus,3.81,1.44
curl up,3.81,1.41
peer group,3.81,1.3
protest march,3.81,1.14
television channel,3.81,1.21
walk over,3.81,1.44
wash away,3.81,1.28
yellow fever,3.81,1.18
foggy,3.8,1.47
latticed,3.8,1.08
onstage,3.8,1.32
seamless,3.8,1.19
unplugged,3.8,1.3
pressman,3.8,1.32
wren,3.8,1.76
acetaminophen,3.8,1.76
antidepressant,3.8,1.54
assassination,3.8,1.19
batch,3.8,1.19
cache,3.8,1.32
coffer,3.8,1.32
colonist,3.8,1.45
defendant,3.8,1.32
divorcee,3.8,1.42
downdraft,3.8,1.12
experimenter,3.8,1.35
fluff,3.8,1.4
gent,3.8,1.22
gloss,3.8,1.19
goldmine,3.8,1.27
horticulturalist,3.8,1.32
mongrel,3.8,1.26
motion,3.8,1.24
passage,3.8,1.19
pauper,3.8,1.22
sedimentation,3.8,1.32
southeast,3.8,1.42
tyrant,3.8,1.37
vagabond,3.8,1.08
virologist,3.8,1.47
vixen,3.8,1.37
vowel,3.8,1.61
workhorse,3.8,1.3
yardmaster,3.8,1.41
applaud,3.8,1.21
cracking,3.8,1.3
hop,3.8,1.45
hopped,3.8,1.19
poked,3.8,1.13
pouring,3.8,1.21
raise,3.8,1.21
repacking,3.8,1.19
staring,3.8,1.13
thaw,3.8,1.1
electioneer,3.8,1.5
latherer,3.8,1.32
mechanist,3.8,1.22
overgrowth,3.8,1.16
segregator,3.8,1.12
civil war,3.8,1.35
outer space,3.8,1.42
photo op,3.8,1
school board,3.8,1.3
switch off,3.8,1.49
turn around,3.8,1.32
circular,3.79,1.34
crooked,3.79,1.14
dusty,3.79,1.32
flowered,3.79,1.38
fossilized,3.79,1.45
frayed,3.79,1.24
iced,3.79,1.2
ingest,3.79,1.37
overnighter,3.79,1.29
pale,3.79,1.32
perfumed,3.79,1.15
phosphorescent,3.79,1.22
steaming,3.79,1.23
unbleached,3.79,1.42
booker,3.79,1.32
pacific,3.79,1.54
soaker,3.79,1.01
aneurysm,3.79,1.45
assembly,3.79,1.15
attendee,3.79,1.4
billion,3.79,1.45
birdie,3.79,1.32
bondsman,3.79,1.41
coauthor,3.79,1.34
colleague,3.79,1.32
commoner,3.79,1.29
cortex,3.79,1.2
crash,3.79,1.32
crook,3.79,1.26
cultivator,3.79,1.37
derma,3.79,1.32
dropper,3.79,1.6
duel,3.79,1.08
effigy,3.79,1.4
elevation,3.79,1.2
eyebath,3.79,1.53
fastball,3.79,1.1
finalist,3.79,1.42
flail,3.79,1.26
flyboy,3.79,1.32
footsie,3.79,1.28
freshman,3.79,1.37
gooseneck,3.79,1.22
gout,3.79,1.47
graduation,3.79,1.15
groove,3.79,1.42
heat,3.79,1.08
heckler,3.79,1.29
hunk,3.79,1.26
influenza,3.79,1.18
italic,3.79,1.37
jitters,3.79,0.94
lecture,3.79,1.17
lineup,3.79,1.15
lunchtime,3.79,1.4
memoire,3.79,1.53
mixture,3.79,1.15
newlyweds,3.79,1.34
nightfall,3.79,1.4
nonsmoker,3.79,1.42
nuthouse,3.79,1.1
opening,3.79,1.29
oscillator,3.79,1.26
playmate,3.79,1.1
polygamist,3.79,1.17
rioting,3.79,1.26
sample,3.79,1.26
seizure,3.79,1.37
shiner,3.79,1.42
sniffle,3.79,1.21
sob,3.79,1.4
sorceress,3.79,1.2
sports,3.79,1.21
sprain,3.79,0.99
sucker,3.79,1.52
team,3.79,1.34
testosterone,3.79,1.54
tow,3.79,1.45
underside,3.79,1.4
vegan,3.79,1.4
villain,3.79,1.1
wage,3.79,1.15
wetness,3.79,1.34
wilderness,3.79,1.29
somebody,3.79,1.5
clearing,3.79,1.29
cobble,3.79,1.37
commute,3.79,1.18
cushioned,3.79,1.4
diapering,3.79,1.38
eats,3.79,1.32
erase,3.79,1.21
excavate,3.79,1.24
frizz,3.79,1.1
furnishing,3.79,1.11
hoisting,3.79,1.4
landlocked,3.79,1.42
lash,3.79,1.34
marking,3.79,1.15
rip,3.79,1.21
sift,3.79,1.15
sloped,3.79,1.26
smash,3.79,1.47
stabbing,3.79,1.23
treat,3.79,1.2
twitch,3.79,1.11
uncoil,3.79,1.29
unsaddle,3.79,1.41
upholstered,3.79,1.26
weeps,3.79,1.24
weigh,3.79,1.32
works,3.79,0.96
boniness,3.79,1.06
carbonator,3.79,1.47
chemotherapist,3.79,1.29
deportee,3.79,1.21
dumpcart,3.79,1.56
juryman,3.79,1.42
litterer,3.79,1.13
metalware,3.79,1.28
moldiness,3.79,0.92
oxidize,3.79,1.15
pentagonal,3.79,1.17
rainproof,3.79,1.13
stamper,3.79,1.4
stockowner,3.79,1.5
doze off,3.79,1.32
fatty acid,3.79,1.5
military force,3.79,1.23
nail down,3.79,1.18
news program,3.79,1.5
party animal,3.79,1.11
special forces,3.79,1.32
stark naked,3.79,1.2
tax credit,3.79,1.26
colorful,3.78,1.42
decomposed,3.78,1.09
fluorescent,3.78,1.34
jacketed,3.78,1.13
neuromuscular,3.78,1.31
sable,3.78,1.59
wetter,3.78,1.25
underwater,3.78,1.15
crosscutting,3.78,1.37
hopper,3.78,0.97
stoner,3.78,1.31
apparatus,3.78,1.2
astrologer,3.78,1.42
chloroform,3.78,1.34
chore,3.78,0.95
cleaner,3.78,1.15
cloudburst,3.78,1.45
club,3.78,1.45
codex,3.78,1.54
councilor,3.78,1.15
cripple,3.78,1
cruiser,3.78,1.55
designer,3.78,1.28
documentary,3.78,1.5
duet,3.78,1.15
gaggle,3.78,1.4
handspring,3.78,1.42
horsewoman,3.78,1.45
lactation,3.78,1.28
lug,3.78,1.28
mash,3.78,1.4
matinee,3.78,1.4
multiplex,3.78,1.37
outbox,3.78,1.59
owner,3.78,1.15
particle,3.78,1.42
poetess,3.78,1.44
polyvinyl,3.78,1.44
poplar,3.78,1.58
portion,3.78,1.34
privates,3.78,1.13
prophet,3.78,1.4
provider,3.78,1.5
regalia,3.78,1.42
residue,3.78,1.19
shockwave,3.78,1.28
southpaw,3.78,1.41
supernova,3.78,1.45
wearer,3.78,1.5
chanting,3.78,1.25
chopping,3.78,1.31
clanking,3.78,1.34
fighting,3.78,1.34
grope,3.78,0.97
potting,3.78,1.41
ripping,3.78,1.25
screenwriting,3.78,1.37
scrubbed,3.78,1.31
serve,3.78,1.28
sleepwalking,3.78,1.4
swelled,3.78,1.09
tracing,3.78,1.19
uncorking,3.78,1.5
wheeled,3.78,1.19
bawler,3.78,1.62
doubleclick,3.78,1.25
overprint,3.78,1.31
perpendicularly,3.78,1.19
sleeved,3.78,1.4
stitchery,3.78,1.4
hatchet man,3.78,1.4
pit stop,3.78,1.34
poke at,3.78,1.45
press down,3.78,1.22
pharmaceutics,3.77,1.41
aflame,3.77,1.34
corseted,3.77,1.34
dry,3.77,1.41
fringed,3.77,1.45
limbless,3.77,1.39
stable,3.77,1.41
syrupy,3.77,1.18
tinkling,3.77,1.11
unbaked,3.77,1.45
upstream,3.77,1.22
badland,3.77,1.39
jay,3.77,1.45
mesa,3.77,1.39
topper,3.77,1.48
advertisement,3.77,1.45
advisee,3.77,1.39
amoeba,3.77,1.14
amphibian,3.77,1.38
carryall,3.77,1.31
colony,3.77,1.11
commandant,3.77,1.18
crossway,3.77,1.42
crystalloid,3.77,1.38
cubby,3.77,1.24
decor,3.77,1.17
drunkard,3.77,1.42
escapee,3.77,1.33
lather,3.77,1.39
madam,3.77,1.45
muck,3.77,1.34
psalm,3.77,1.36
redeye,3.77,1.53
redneck,3.77,1.45
ringtail,3.77,1.23
rouge,3.77,1.51
screech,3.77,1.41
smokescreen,3.77,1.34
strangler,3.77,1.21
suitor,3.77,1.45
tic,3.77,1.37
transplant,3.77,1.36
unit,3.77,1.31
vegetarian,3.77,1.24
front,3.77,1.3
bagged,3.77,1.27
bang,3.77,1.41
bareheaded,3.77,1.42
congeal,3.77,1.27
crisscross,3.77,1.3
filleting,3.77,1.57
necking,3.77,1.21
prod,3.77,1.31
sanding,3.77,1.42
scooping,3.77,1.38
scribbled,3.77,1.34
thump,3.77,1.14
volunteer,3.77,1.33
bacteriologist,3.77,1.31
bonelike,3.77,1.14
boycotter,3.77,1.39
filename,3.77,1.07
furnisher,3.77,1.21
graininess,3.77,1.07
railroader,3.77,1.37
untagged,3.77,1.24
voiceover,3.77,1.22
whitener,3.77,1.21
blind spot,3.77,1.14
